"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","standard_cost"
17866,98,3498,2017-02-10,true,Approved,215.03
17867,96,2659,2017-03-25,false,Approved,993.66
17868,83,1056,2017-06-18,true,Approved,675.03
17869,39,3460,2017-02-21,false,Approved,582.48
17870,86,2992,2017-06-03,false,Approved,125.07
17871,17,1226,2017-07-31,true,Approved,614.80
17872,88,2066,2017-08-18,true,Approved,1479.11
17873,0,2347,2017-08-10,true,Approved,215.14
17874,30,2124,2017-07-21,true,Approved,770.89
17875,63,3450,2017-06-08,true,Approved,99.59
17876,88,1225,2017-04-23,false,Approved,381.10
17877,92,2868,2017-05-09,false,Approved,260.14
17878,87,2548,2017-08-26,true,Approved,707.40
17879,0,86,2017-01-28,true,Approved,173.18
17880,74,2314,2017-02-18,false,Approved,950.52
17881,69,601,2017-05-30,false,Approved,795.10
17882,53,2961,2017-10-25,false,Approved,101.58
17883,4,2429,2017-05-22,true,Approved,677.48
17884,38,1049,2017-06-15,true,Approved,826.51
17885,52,3432,2017-02-13,true,Approved,829.51
17886,98,3288,2017-03-05,false,Approved,101.58
17887,29,3342,2017-08-01,false,Approved,407.54
17888,5,1150,2017-08-04,false,Approved,459.71
17889,61,3423,2017-05-18,false,Approved,56.93
17890,67,3327,2017-01-27,false,Approved,376.84
17891,27,35,2017-09-29,false,Approved,154.40
17892,59,2238,2017-03-08,false,Approved,733.58
17893,67,786,2017-12-09,false,Approved,376.84
17894,0,2498,2017-11-17,true,Approved,215.14
17895,2,2524,2017-02-19,false,Approved,53.62
17896,10,417,2017-08-30,false,Approved,363.25
17897,71,1540,2017-03-16,true,Approved,1105.75
17898,98,1767,2017-09-02,true,Approved,215.03
17899,53,1456,2017-03-09,true,Approved,101.58
17900,18,3220,2017-02-18,false,Approved,431.45
17901,67,3346,2017-05-25,true,Approved,380.74
17902,19,2478,2017-04-27,false,Approved,7.21
17903,96,2871,2017-12-10,true,Approved,993.66
17904,82,1949,2017-08-01,false,Approved,689.18
17905,0,1213,2017-05-15,false,Approved,388.72
17906,43,472,2017-03-03,true,Approved,649.49
17907,63,1852,2017-01-01,true,Cancelled,99.59
17908,0,265,2017-07-22,false,Approved,528.43
17909,15,2464,2017-02-23,true,Approved,748.90
17910,81,438,2017-10-25,true,Approved,649.49
17911,50,2290,2017-07-27,true,Approved,131.92
17912,64,720,2017-05-15,false,Approved,596.55
17913,90,118,2017-10-22,true,Approved,507.58
17914,91,1879,2017-03-23,true,Approved,513.85
17915,68,1459,2017-05-01,true,Approved,44.71
17916,14,368,2017-03-10,false,Approved,1105.75
17917,86,1515,2017-12-22,false,Approved,125.07
17918,86,324,2017-03-28,false,Approved,125.07
17919,0,1295,2017-11-10,true,Approved,
17920,72,394,2017-06-14,false,Approved,141.40
17921,29,790,2017-12-16,true,Approved,407.54
17922,69,647,2017-03-11,false,Approved,594.68
17923,6,3141,2017-01-09,true,Approved,136.73
17924,9,1047,2017-04-30,false,Approved,667.40
17925,26,3031,2017-02-06,true,Approved,762.63
17926,0,196,2017-08-06,true,Approved,136.73
17927,78,1300,2017-05-08,true,Approved,709.48
17928,94,2309,2017-07-19,false,Approved,993.66
17929,33,859,2017-02-15,true,Approved,1167.18
17930,54,1657,2017-02-24,true,Approved,13.44
17931,53,1452,2017-06-13,false,Approved,101.58
17932,72,2800,2017-06-04,false,Approved,270.30
17933,43,2733,2017-07-24,false,Approved,649.49
17934,56,142,2017-01-08,false,Approved,137.90
17935,99,16,2017-07-31,false,Approved,770.89
17936,3,729,2017-07-20,false,Approved,388.92
17937,64,2177,2017-07-18,false,Approved,596.55
17938,23,1770,2017-08-02,true,Approved,612.88
17939,3,1964,2017-06-27,false,Approved,388.92
17940,53,2541,2017-12-10,true,Approved,764.96
17941,46,1820,2017-08-16,false,Approved,74.51
17942,43,1155,2017-05-03,true,Approved,649.49
17943,85,1394,2017-02-11,false,Approved,205.36
17944,1,2186,2017-05-31,true,Approved,863.95
17945,83,1789,2017-04-05,true,Approved,675.03
17946,2,3027,2017-05-08,true,Approved,53.62
17947,33,289,2017-02-21,false,Approved,1610.90
17948,45,2832,2017-01-09,false,Approved,84.99
17949,55,1062,2017-10-21,true,Approved,598.76
17950,84,186,2017-08-06,false,Approved,215.14
17951,76,1274,2017-01-15,true,Approved,513.85
17952,3,995,2017-11-18,false,Approved,388.92
17953,97,1706,2017-11-21,true,Approved,667.40
17954,47,338,2017-07-07,true,Approved,1531.42
17955,85,3295,2017-11-30,false,Approved,400.91
17956,80,840,2017-09-30,true,Approved,933.84
17957,93,748,2017-09-16,true,Approved,874.90
17958,71,576,2017-03-27,true,Approved,1105.75
17959,93,987,2017-12-08,true,Approved,230.09
17960,74,2053,2017-09-01,false,Approved,400.91
17961,45,1217,2017-11-07,true,Approved,234.43
17962,6,3061,2017-07-09,true,Approved,136.73
17963,81,15,2017-11-25,true,Approved,521.94
17964,77,746,2017-03-13,false,Approved,795.10
17965,4,560,2017-09-09,false,Approved,677.48
17966,17,2789,2017-12-06,false,Approved,614.80
17967,87,1916,2017-11-07,false,Approved,44.71
17968,19,1024,2017-11-12,true,Approved,459.71
17969,7,2691,2017-06-15,true,Approved,234.43
17970,0,2973,2017-09-28,true,Approved,56.93
17971,2,2479,2017-03-24,true,Approved,53.62
17972,76,752,2017-09-27,false,Approved,1043.77
17973,47,846,2017-10-09,true,Approved,1531.42
17974,69,3248,2017-05-14,false,Approved,594.68
17975,0,1982,2017-06-14,false,Approved,125.07
17976,92,79,2017-02-23,false,Approved,1259.36
17977,1,3212,2017-02-04,true,Approved,954.82
17978,34,1708,2017-03-26,true,Approved,161.60
17979,69,3154,2017-12-16,true,Approved,594.68
17980,62,2895,2017-02-14,false,Approved,298.72
17981,69,3446,2017-12-26,true,Approved,594.68
17982,40,1617,2017-04-15,true,Approved,874.90
17983,10,1793,2017-01-03,true,Approved,363.25
17984,0,342,2017-09-28,false,Approved,528.43
17985,2,1404,2017-02-24,true,Approved,53.62
17986,2,518,2017-02-04,false,Approved,53.62
17987,39,589,2017-12-20,false,Approved,582.48
17988,0,2720,2017-03-11,false,Approved,
17989,80,2563,2017-11-03,true,Approved,933.84
17990,32,588,2017-02-07,false,Approved,211.37
17991,74,3005,2017-06-24,false,Approved,400.91
17992,25,807,2017-08-10,true,Approved,829.65
17993,95,793,2017-12-29,false,Approved,933.84
17994,55,204,2017-02-19,true,Approved,598.76
17995,58,2389,2017-07-13,true,Approved,829.51
17996,68,2777,2017-08-20,false,Approved,44.71
17997,9,1268,2017-02-10,false,Approved,1082.36
17998,0,2039,2017-01-08,false,Approved,297.43
17999,14,1470,2017-10-07,true,Approved,1105.75
18000,86,2606,2017-09-25,false,Approved,464.72
18001,35,856,2017-07-01,true,Approved,154.40
18002,29,2572,2017-03-07,true,Approved,407.54
18003,64,1357,2017-11-07,true,Approved,1759.85
18004,15,894,2017-02-05,true,Approved,13.44
18005,33,1872,2017-08-13,false,Approved,1167.18
18006,84,3352,2017-08-28,true,Approved,215.14
18007,1,1043,2017-06-28,true,Approved,954.82
18008,81,877,2017-09-13,false,Approved,521.94
18009,54,765,2017-08-20,true,Approved,13.44
18010,80,864,2017-11-14,true,Approved,596.55
18011,79,1224,2017-10-15,false,Cancelled,818.01
18012,23,787,2017-05-30,true,Approved,612.88
18013,48,3289,2017-07-23,true,Approved,950.52
18014,15,3480,2017-09-08,false,Approved,748.90
18015,0,1765,2017-08-31,false,Approved,45.26
18016,30,2932,2017-06-01,false,Approved,448.90
18017,42,3064,2017-04-03,true,Approved,1610.90
18018,0,2149,2017-07-18,false,Approved,407.54
18019,77,1641,2017-02-10,true,Approved,795.10
18020,5,366,2017-06-26,true,Approved,677.48
18021,41,1424,2017-01-05,true,Approved,748.90
18022,0,3104,2017-05-21,false,Approved,
18023,14,377,2017-01-13,false,Approved,1234.29
18024,0,1115,2017-09-21,true,Approved,137.90
18025,86,1016,2017-07-01,false,Approved,125.07
18026,23,297,2017-06-16,false,Approved,381.10
18027,35,472,2017-01-26,false,Approved,154.40
18028,0,1320,2017-09-27,false,Approved,312.74
18029,45,292,2017-01-08,false,Approved,84.99
18030,3,20,2017-06-11,false,Approved,388.92
18031,18,2622,2017-10-31,false,Approved,431.45
18032,64,94,2017-10-14,false,Approved,596.55
18033,3,2077,2017-05-17,false,Approved,388.92
18034,60,2816,2017-03-11,false,Approved,1759.85
18035,0,3495,2017-01-13,true,Approved,376.84
18036,3,3470,2017-04-27,true,Approved,388.92
18037,96,3136,2017-01-29,false,Approved,1043.77
18038,34,3255,2017-07-09,false,Approved,161.60
18039,17,2451,2017-12-13,true,Approved,614.80
18040,59,433,2017-08-24,false,Approved,733.58
18041,27,3190,2017-04-01,true,Approved,388.72
18042,25,1561,2017-11-04,false,Approved,829.65
18043,68,3106,2017-02-08,false,Approved,44.71
18044,0,1990,2017-07-17,true,Approved,297.43
18045,32,1815,2017-01-19,true,Approved,211.37
18046,60,1492,2017-03-08,true,Approved,1759.85
18047,98,664,2017-01-12,true,Approved,101.58
18048,3,1105,2017-12-14,false,Approved,388.92
18049,39,3270,2017-08-30,true,Approved,582.48
18050,39,189,2017-12-19,true,Approved,582.48
18051,1,2651,2017-09-12,false,Approved,954.82
18052,0,918,2017-06-22,true,Approved,
18053,53,2087,2017-01-03,false,Approved,101.58
18054,61,2016,2017-10-23,true,Approved,56.93
18055,88,1293,2017-02-11,false,Approved,381.10
18056,1,714,2017-11-01,false,Approved,863.95
18057,90,481,2017-12-16,true,Approved,290.41
18058,37,938,2017-05-12,true,Approved,248.82
18059,21,1044,2017-08-02,true,Approved,363.25
18060,41,1438,2017-05-15,false,Approved,312.74
18061,85,547,2017-10-17,true,Approved,205.36
18062,98,1309,2017-07-25,true,Approved,215.03
18063,93,1251,2017-03-09,false,Approved,230.09
18064,78,1041,2017-12-10,false,Approved,709.48
18065,1,76,2017-12-17,false,Approved,863.95
18066,1,489,2017-01-04,false,Approved,954.82
18067,10,3107,2017-09-26,true,Approved,333.18
18068,0,3465,2017-06-04,true,Approved,173.18
18069,26,788,2017-07-14,false,Approved,762.63
18070,97,3465,2017-03-24,false,Approved,667.40
18071,25,1806,2017-06-12,false,Approved,829.65
18072,17,702,2017-02-20,true,Approved,614.80
18073,41,2928,2017-01-22,true,Approved,312.74
18074,45,329,2017-06-10,true,Approved,234.43
18075,54,954,2017-09-08,true,Approved,13.44
18076,38,39,2017-11-24,false,Approved,826.51
18077,50,2958,2017-08-20,false,Approved,131.92
18078,22,2585,2017-11-07,true,Approved,45.26
18079,42,1867,2017-07-29,false,Approved,1610.90
18080,10,254,2017-11-19,true,Approved,363.25
18081,25,925,2017-03-20,true,Approved,829.65
18082,49,2576,2017-03-03,false,Approved,400.13
18083,39,1762,2017-08-15,false,Approved,582.48
18084,49,1797,2017-09-24,true,Approved,400.13
18085,59,2849,2017-02-07,false,Approved,1259.36
18086,48,2813,2017-04-07,false,Approved,950.52
18087,0,1700,2017-08-28,true,Approved,75.26
18088,74,1438,2017-12-08,true,Approved,400.91
18089,49,744,2017-09-14,false,Approved,400.13
18090,92,1726,2017-04-04,true,Approved,260.14
18091,80,319,2017-03-19,false,Approved,933.84
18092,32,3411,2017-08-14,true,Approved,211.37
18093,31,2944,2017-11-30,true,Approved,173.18
18094,87,2217,2017-10-22,false,Approved,707.40
18095,88,2361,2017-01-07,false,Approved,1479.11
18096,33,2111,2017-02-10,true,Approved,1167.18
18097,92,1821,2017-02-04,false,Approved,260.14
18098,85,1636,2017-11-20,false,Approved,400.91
18099,45,2877,2017-07-12,false,Approved,84.99
18100,23,2471,2017-12-15,false,Approved,612.88
18101,77,624,2017-07-29,true,Approved,795.10
18102,21,222,2017-05-03,true,Approved,380.74
18103,69,3371,2017-01-29,true,Approved,594.68
18104,16,826,2017-10-14,true,Approved,1479.11
18105,31,2278,2017-06-25,false,Approved,173.18
18106,41,384,2017-08-31,false,Approved,312.74
18107,76,620,2017-07-23,false,Approved,513.85
18108,0,1701,2017-03-19,false,Approved,388.72
18109,4,1494,2017-10-02,false,Approved,677.48
18110,27,188,2017-09-07,true,Approved,154.40
18111,77,1854,2017-02-05,true,Approved,108.76
18112,60,2072,2017-11-27,false,Approved,1759.85
18113,45,1599,2017-06-23,false,Approved,84.99
18114,95,647,2017-06-25,false,Approved,528.43
18115,0,2766,2017-02-24,false,Approved,312.74
18116,17,528,2017-02-27,false,Approved,614.80
18117,91,452,2017-06-18,false,Approved,75.26
18118,0,3326,2017-10-19,false,Approved,7.21
18119,4,829,2017-09-17,true,Approved,99.59
18120,58,2001,2017-05-21,true,Approved,141.40
18121,21,2861,2017-06-04,true,Approved,380.74
18122,32,311,2017-10-17,false,Approved,707.40
18123,15,2617,2017-08-26,false,Approved,13.44
18124,98,1103,2017-11-27,true,Approved,101.58
18125,60,2401,2017-02-02,true,Approved,1759.85
18126,96,2078,2017-10-26,true,Approved,1043.77
18127,14,1123,2017-12-20,false,Approved,1234.29
18128,9,1171,2017-03-15,true,Approved,667.40
18129,80,3492,2017-06-10,true,Approved,933.84
18130,25,2846,2017-09-26,false,Approved,829.65
18131,43,929,2017-08-31,false,Approved,649.49
18132,33,2550,2017-12-13,false,Approved,1167.18
18133,95,1848,2017-03-18,false,Approved,528.43
18134,60,975,2017-06-22,true,Approved,1759.85
18135,24,2380,2017-02-05,false,Approved,820.78
18136,22,1331,2017-08-25,false,Approved,431.45
18137,72,125,2017-05-28,true,Approved,270.30
18138,23,2761,2017-10-03,false,Approved,612.88
18139,22,570,2017-09-02,true,Approved,45.26
18140,4,2273,2017-12-04,false,Approved,677.48
18141,79,2591,2017-11-18,false,Approved,675.03
18142,6,2194,2017-08-10,true,Approved,136.73
18143,32,2350,2017-06-11,false,Approved,211.37
18144,52,1414,2017-12-12,true,Approved,829.51
18145,3,617,2017-09-12,false,Approved,388.92
18146,34,704,2017-03-28,true,Approved,464.72
18147,73,2639,2017-11-29,true,Approved,333.18
18148,15,145,2017-12-02,false,Approved,748.90
18149,86,2492,2017-12-23,false,Approved,464.72
18150,64,1812,2017-09-06,false,Approved,596.55
18151,96,1114,2017-08-22,false,Approved,1043.77
18152,87,3000,2017-02-23,false,Approved,707.40
18153,60,1902,2017-11-08,true,Approved,1759.85
18154,35,3230,2017-04-22,false,Approved,154.40
18155,34,403,2017-11-04,true,Approved,464.72
18156,15,1949,2017-04-23,true,Approved,748.90
18157,62,541,2017-02-05,false,Approved,298.72
18158,0,1966,2017-07-15,true,Approved,407.54
18159,33,1375,2017-02-08,true,Approved,1167.18
18160,60,1773,2017-04-05,true,Approved,1759.85
18161,85,555,2017-06-10,false,Approved,205.36
18162,79,1934,2017-10-12,false,Approved,818.01
18163,55,2818,2017-09-16,false,Approved,598.76
18164,47,1439,2017-10-26,false,Approved,1531.42
18165,86,3446,2017-12-03,false,Approved,125.07
18166,89,2884,2017-10-14,false,Approved,57.74
18167,44,331,2017-09-02,false,Approved,108.76
18168,66,1361,2017-11-03,true,Approved,525.33
18169,10,2099,2017-05-14,false,Approved,333.18
18170,62,2386,2017-01-05,true,Approved,298.72
18171,3,690,2017-07-04,true,Approved,388.92
18172,62,738,2017-08-25,false,Approved,298.72
18173,47,1950,2017-12-24,true,Approved,1531.42
18174,2,398,2017-12-18,false,Approved,53.62
18175,1,2753,2017-10-24,true,Approved,954.82
18176,68,1811,2017-02-21,false,Approved,44.71
18177,1,1648,2017-12-17,true,Approved,954.82
18178,67,3495,2017-01-24,false,Approved,380.74
18179,36,119,2017-10-28,true,Approved,74.51
18180,89,2897,2017-11-14,false,Approved,57.74
18181,87,117,2017-12-25,false,Approved,707.40
18182,24,327,2017-04-13,false,Approved,820.78
18183,59,272,2017-03-26,false,Approved,733.58
18184,68,2815,2017-08-30,true,Approved,44.71
18185,65,3478,2017-10-11,false,Approved,778.69
18186,34,3231,2017-11-26,true,Approved,464.72
18187,97,213,2017-02-01,true,Approved,667.40
18188,85,2269,2017-03-05,false,Approved,205.36
18189,14,3295,2017-03-10,true,Approved,1105.75
18190,68,1755,2017-11-12,true,Approved,44.71
18191,84,2608,2017-10-30,false,Approved,215.14
18192,59,513,2017-01-04,true,Approved,733.58
18193,23,1517,2017-12-02,true,Approved,612.88
18194,70,1657,2017-09-07,true,Approved,297.43
18195,35,1084,2017-12-26,true,Approved,154.40
18196,92,1077,2017-08-22,true,Approved,1259.36
18197,96,1366,2017-11-06,true,Approved,1043.77
18198,92,1999,2017-09-13,false,Approved,1259.36
18199,41,1821,2017-02-06,true,Approved,748.90
18200,5,1478,2017-12-29,false,Approved,677.48
18201,67,61,2017-08-29,false,Approved,380.74
18202,71,1069,2017-02-25,true,Approved,1105.75
18203,31,1553,2017-09-25,false,Approved,205.36
18204,75,1420,2017-01-22,false,Approved,863.95
18205,88,201,2017-03-09,true,Approved,381.10
18206,79,1281,2017-10-04,true,Approved,818.01
18207,0,793,2017-08-29,false,Approved,173.18
18208,84,1291,2017-01-20,true,Approved,215.14
18209,12,69,2017-03-26,false,Approved,161.60
18210,45,3329,2017-07-13,false,Approved,234.43
18211,0,725,2017-11-17,false,Approved,312.74
18212,31,90,2017-11-30,false,Approved,173.18
18213,91,2982,2017-01-17,true,Approved,75.26
18214,14,2869,2017-07-15,false,Approved,1234.29
18215,28,424,2017-01-04,true,Approved,1516.13
18216,50,679,2017-04-21,true,Approved,131.92
18217,16,2184,2017-09-28,false,Approved,1479.11
18218,84,1050,2017-10-23,false,Approved,215.14
18219,0,23,2017-03-27,true,Approved,151.96
18220,42,3482,2017-12-03,true,Approved,1610.90
18221,98,1599,2017-12-11,false,Approved,215.03
18222,81,1245,2017-06-20,false,Approved,521.94
18223,12,1728,2017-08-07,true,Approved,161.60
18224,38,3347,2017-05-10,false,Approved,388.92
18225,15,2805,2017-01-24,false,Approved,13.44
18226,22,2307,2017-10-10,true,Approved,431.45
18227,61,269,2017-05-12,false,Approved,56.93
18228,5,2951,2017-04-11,true,Approved,677.48
18229,78,3426,2017-10-31,true,Approved,709.48
18230,88,580,2017-03-22,false,Approved,381.10
18231,51,2857,2017-02-18,true,Approved,1203.40
18232,26,2060,2017-10-16,false,Approved,762.63
18233,0,2647,2017-01-10,false,Approved,75.26
18234,79,1152,2017-08-14,true,Approved,818.01
18235,0,1674,2017-09-27,false,Approved,7.21
18236,69,1588,2017-11-28,false,Approved,795.10
18237,38,3098,2017-02-21,false,Approved,826.51
18238,18,1197,2017-12-23,false,Approved,689.18
18239,15,2528,2017-02-05,false,Approved,748.90
18240,12,2360,2017-07-20,true,Approved,709.48
18241,14,2240,2017-05-16,false,Approved,1105.75
18242,61,834,2017-04-28,true,Approved,56.93
18243,99,2764,2017-11-09,false,Approved,770.89
18244,57,2571,2017-10-16,false,Approved,260.14
18245,0,3261,2017-05-17,true,Approved,
18246,33,2154,2017-11-22,false,Approved,1610.90
18247,57,1076,2017-05-27,true,Approved,260.14
18248,66,432,2017-12-09,false,Approved,525.33
18249,0,1738,2017-02-26,true,Approved,84.99
18250,23,670,2017-01-27,true,Approved,612.88
18251,49,847,2017-08-30,true,Approved,733.58
18252,75,3012,2017-11-25,true,Approved,863.95
18253,46,2566,2017-02-01,false,Approved,74.51
18254,19,620,2017-04-18,true,Approved,7.21
18255,72,509,2017-05-23,false,Approved,270.30
18256,4,211,2017-11-17,false,Approved,677.48
18257,60,3294,2017-02-02,false,Approved,1759.85
18258,13,1152,2017-03-30,true,Approved,589.27
18259,94,1763,2017-05-18,true,Approved,993.66
18260,2,1286,2017-10-25,false,Approved,525.33
18261,0,429,2017-06-28,true,Approved,173.18
18262,77,1038,2017-07-15,true,Approved,795.10
18263,42,2771,2017-11-02,false,Approved,1610.90
18264,8,2996,2017-12-09,false,Approved,1516.13
18265,0,76,2017-08-08,false,Approved,53.62
18266,71,2193,2017-03-21,false,Approved,1105.75
18267,54,2536,2017-12-23,true,Approved,13.44
18268,66,2949,2017-06-11,false,Approved,525.33
18269,11,2293,2017-10-06,false,Approved,764.96
18270,0,237,2017-09-17,false,Approved,407.54
18271,60,328,2017-08-12,false,Approved,1759.85
18272,0,2709,2017-12-24,false,Approved,136.73
18273,26,1556,2017-10-07,false,Approved,762.63
18274,8,885,2017-08-31,true,Approved,1516.13
18275,58,2491,2017-04-21,true,Approved,141.40
18276,7,2469,2017-09-09,true,Approved,234.43
18277,20,2372,2017-07-02,true,Approved,1580.47
18278,0,586,2017-02-20,true,Approved,
18279,21,2703,2017-09-06,true,Approved,380.74
18280,0,916,2017-09-17,false,Approved,
18281,85,125,2017-05-10,false,Approved,205.36
18282,41,2816,2017-09-02,true,Approved,312.74
18283,43,594,2017-09-30,true,Approved,649.49
18284,49,1154,2017-01-04,false,Approved,400.13
18285,14,2630,2017-08-19,false,Approved,1234.29
18286,94,888,2017-02-08,true,Approved,993.66
18287,26,2601,2017-05-16,false,Approved,762.63
18288,95,1021,2017-01-24,false,Approved,933.84
18289,52,726,2017-07-27,true,Approved,829.51
18290,61,2305,2017-10-13,true,Approved,56.93
18291,32,1049,2017-05-02,true,Approved,211.37
18292,63,2818,2017-06-06,false,Approved,99.59
18293,0,64,2017-12-27,true,Approved,151.96
18294,49,2273,2017-07-31,false,Approved,400.13
18295,67,2986,2017-02-13,true,Approved,376.84
18296,43,2034,2017-10-02,true,Approved,649.49
18297,97,2999,2017-08-08,false,Approved,151.96
18298,24,2489,2017-04-06,true,Approved,820.78
18299,54,3198,2017-06-24,false,Approved,13.44
18300,5,2319,2017-12-21,true,Approved,677.48
18301,15,234,2017-12-04,true,Approved,13.44
18302,0,923,2017-10-04,false,Approved,407.54
18303,75,733,2017-06-08,true,Approved,863.95
18304,31,453,2017-06-23,true,Approved,205.36
18305,77,3443,2017-09-01,true,Approved,795.10
18306,3,2844,2017-01-18,true,Approved,388.92
18307,57,472,2017-09-24,true,Approved,260.14
18308,23,267,2017-06-17,false,Approved,381.10
18309,23,2149,2017-05-31,false,Approved,381.10
18310,22,1256,2017-03-28,true,Approved,431.45
18311,0,301,2017-09-28,true,Approved,56.93
18312,77,402,2017-10-03,false,Approved,795.10
18313,52,2891,2017-10-29,true,Approved,820.78
18314,26,2880,2017-03-25,true,Approved,762.63
18315,72,208,2017-12-03,true,Approved,141.40
18316,90,3416,2017-06-09,false,Approved,290.41
18317,60,3247,2017-10-03,false,Approved,1759.85
18318,28,116,2017-05-25,false,Approved,1082.36
18319,65,1842,2017-01-28,true,Approved,778.69
18320,31,900,2017-12-18,true,Approved,173.18
18321,2,1306,2017-06-14,true,Approved,53.62
18322,11,2912,2017-07-24,true,Approved,1580.47
18323,92,376,2017-11-17,false,Approved,1259.36
18324,0,2387,2017-07-01,true,Approved,173.18
18325,65,2892,2017-02-03,true,Approved,778.69
18326,25,964,2017-12-29,true,Approved,1203.40
18327,24,2351,2017-03-04,false,Approved,820.78
18328,55,1687,2017-02-03,false,Approved,598.76
18329,83,753,2017-12-15,false,Approved,675.03
18330,23,1279,2017-04-27,true,Approved,612.88
18331,71,2464,2017-06-20,false,Approved,1105.75
18332,6,107,2017-05-28,false,Approved,136.73
18333,50,759,2017-05-09,true,Approved,211.37
18334,52,917,2017-11-11,true,Approved,829.51
18335,16,134,2017-02-07,true,Approved,1479.11
18336,95,2958,2017-06-04,false,Approved,528.43
18337,86,1037,2017-10-04,true,Cancelled,125.07
18338,72,361,2017-03-29,false,Approved,270.30
18339,20,142,2017-02-22,true,Approved,1580.47
18340,45,1669,2017-10-11,false,Approved,234.43
18341,51,2344,2017-11-13,true,Approved,1203.40
18342,45,3022,2017-11-29,false,Approved,234.43
18343,100,2475,2017-07-30,false,Approved,206.35
18344,74,2364,2017-06-25,true,Approved,400.91
18345,0,3359,2017-06-06,false,Approved,
18346,92,2150,2017-09-27,false,Approved,1259.36
18347,87,2465,2017-12-19,false,Approved,707.40
18348,47,1302,2017-01-10,true,Approved,1531.42
18349,60,3442,2017-06-10,false,Approved,1759.85
18350,29,390,2017-06-15,false,Approved,407.54
18351,47,3306,2017-10-01,false,Approved,1531.42
18352,57,3117,2017-03-05,false,Approved,260.14
18353,23,2678,2017-09-08,false,Approved,612.88
18354,37,841,2017-03-16,false,Approved,248.82
18355,96,338,2017-03-07,true,Approved,1043.77
18356,6,1050,2017-07-27,false,Approved,136.73
18357,0,2559,2017-01-31,false,Approved,7.21
18358,33,856,2017-12-14,false,Approved,1167.18
18359,77,1371,2017-02-18,true,Approved,795.10
18360,23,2372,2017-04-29,false,Approved,612.88
18361,0,2589,2017-07-09,true,Approved,173.18
18362,64,1597,2017-03-04,true,Approved,596.55
18363,65,1394,2017-07-12,true,Approved,778.69
18364,0,1217,2017-11-30,false,Approved,137.90
18365,90,1931,2017-12-07,false,Approved,290.41
18366,31,340,2017-10-05,false,Approved,173.18
18367,100,256,2017-12-03,true,Approved,1234.29
18368,24,2662,2017-09-03,true,Approved,820.78
18369,72,7,2017-02-18,true,Approved,270.30
18370,49,1611,2017-08-01,false,Approved,733.58
18371,4,548,2017-01-10,true,Approved,99.59
18372,64,3134,2017-03-31,true,Approved,596.55
18373,82,2877,2017-03-08,true,Approved,689.18
18374,73,2305,2017-06-05,false,Approved,333.18
18375,43,526,2017-04-27,true,Approved,649.49
18376,48,2782,2017-04-08,false,Approved,950.52
18377,41,3064,2017-06-02,true,Approved,312.74
18378,73,895,2017-10-30,false,Approved,333.18
18379,34,3290,2017-02-01,true,Approved,161.60
18380,66,1611,2017-08-07,false,Approved,589.27
18381,77,2035,2017-07-28,false,Approved,795.10
18382,65,272,2017-05-19,false,Approved,778.69
18383,23,1358,2017-02-02,false,Approved,381.10
18384,92,2559,2017-09-19,true,Approved,260.14
18385,91,2478,2017-07-22,false,Approved,75.26
18386,23,75,2017-10-31,true,Approved,612.88
18387,19,2811,2017-12-05,false,Approved,7.21
18388,68,2979,2017-09-07,true,Cancelled,44.71
18389,62,1085,2017-06-26,false,Approved,298.72
18390,74,245,2017-10-06,true,Approved,400.91
18391,3,546,2017-07-29,true,Approved,388.92
18392,61,625,2017-04-23,true,Approved,521.94
18393,5,2459,2017-05-22,true,Approved,677.48
18394,59,952,2017-05-22,false,Approved,733.58
18395,58,2171,2017-03-19,false,Approved,829.51
18396,57,1832,2017-05-08,false,Approved,260.14
18397,65,650,2017-02-19,true,Approved,778.69
18398,3,3436,2017-04-11,false,Approved,388.92
18399,4,2210,2017-07-31,false,Approved,99.59
18400,55,1802,2017-12-17,true,Approved,598.76
18401,57,3360,2017-07-14,true,Approved,260.14
18402,60,1504,2017-08-27,true,Approved,1759.85
18403,67,3499,2017-11-09,true,Approved,376.84
18404,13,1215,2017-09-25,false,Approved,589.27
18405,54,2794,2017-11-03,true,Approved,13.44
18406,70,3360,2017-01-07,false,Approved,297.43
18407,76,2372,2017-10-27,false,Approved,513.85
18408,96,1186,2017-11-12,false,Approved,1043.77
18409,77,404,2017-12-12,false,Approved,795.10
18410,60,749,2017-02-11,true,Approved,1759.85
18411,93,2358,2017-05-02,true,Approved,874.90
18412,1,503,2017-10-08,true,Approved,954.82
18413,25,2538,2017-01-31,false,Approved,1203.40
18414,63,2290,2017-10-19,true,Approved,99.59
18415,51,1172,2017-03-18,false,Approved,1203.40
18416,29,911,2017-02-28,false,Approved,407.54
18417,0,1200,2017-10-12,true,Approved,151.96
18418,7,2535,2017-08-24,true,Approved,234.43
18419,78,1113,2017-07-21,true,Approved,709.48
18420,77,3166,2017-06-21,true,Cancelled,795.10
18421,34,3130,2017-03-20,true,Approved,464.72
18422,30,1752,2017-10-22,false,Approved,448.90
18423,64,1595,2017-07-27,true,Approved,1759.85
18424,81,1335,2017-07-09,true,Approved,521.94
18425,23,2821,2017-11-09,true,Approved,612.88
18426,63,2695,2017-06-08,true,Approved,99.59
18427,63,1471,2017-12-25,true,Approved,99.59
18428,34,739,2017-12-29,false,Approved,464.72
